_start,_stop,_time,_value,_field,_measurement,deviceName
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:00:00Z,786.6666667,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:30:00Z,782.6666667,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:00:00Z,778.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:30:00Z,777.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:00:00Z,778.6666667,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:30:00Z,780,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T10:00:00Z,766,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-09T14:30:00Z,511,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T08:00:00Z,77,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T08:30:00Z,78,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T14:30:00Z,78.25,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:00:00Z,77,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:30:00Z,76,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:00:00Z,76.75,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:30:00Z,77.66666667,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:00:00Z,74.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:30:00Z,76.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:00:00Z,76.83333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:30:00Z,77,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T07:30:00Z,78.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:00:00Z,76.83333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:30:00Z,77.16666667,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:00:00Z,77.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:30:00Z,77.66666667,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:00:00Z,77.83333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:30:00Z,77.16666667,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T11:00:00Z,78.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T01:30:00Z,77,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:00:00Z,77.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:30:00Z,75.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:00:00Z,77,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:30:00Z,76.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:00:00Z,77.83333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:30:00Z,78.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:00:00Z,79.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:30:00Z,78.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:00:00Z,77.83333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:30:00Z,76.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T09:30:00Z,78,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T10:00:00Z,78.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T10:30:00Z,77.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T04:30:00Z,78.25,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:00:00Z,77.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:30:00Z,78.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:00:00Z,76.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:30:00Z,77.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:00:00Z,76.33333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:30:00Z,78.16666667,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:00:00Z,77.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:30:00Z,77.66666667,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:00:00Z,77.83333333,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:30:00Z,76,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T10:00:00Z,77.5,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-09T14:30:00Z,75,humidity,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T08:00:00Z,23.5,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T08:30:00Z,23.7,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T14:30:00Z,23.45,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:00:00Z,24.1,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:30:00Z,23.8,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:00:00Z,23.95,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:30:00Z,23.86666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:00:00Z,24.2,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:30:00Z,23.9,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:00:00Z,23.73333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:30:00Z,23.75,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T07:30:00Z,23.6,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:00:00Z,23.6,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:30:00Z,23.76666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:00:00Z,23.83333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:30:00Z,23.63333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:00:00Z,23.66666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:30:00Z,23.6,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T11:00:00Z,23.6,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T01:30:00Z,23.9,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:00:00Z,24.16666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:30:00Z,24.23333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:00:00Z,24.13333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:30:00Z,23.93333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:00:00Z,23.83333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:30:00Z,23.43333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:00:00Z,23.43333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:30:00Z,23.26666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:00:00Z,23.36666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:30:00Z,23.2,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T09:30:00Z,23.45,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T10:00:00Z,23.4,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T10:30:00Z,23.8,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T04:30:00Z,23.7,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:00:00Z,23.83333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:30:00Z,23.7,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:00:00Z,23.66666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:30:00Z,23.56666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:00:00Z,23.5,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:30:00Z,23.5,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:00:00Z,23.46666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:30:00Z,23.76666667,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:00:00Z,23.93333333,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:30:00Z,23.8,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T10:00:00Z,23.9,temperature,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-09T14:30:00Z,25,temperature,iaq-data,AM319-Sensor_3
