"Time","CO2","Humidity","PM10","PM2.5","Temperature","TVOC"
2023-12-24 16:00:00,435 ppm,79.5 %H,22.6 μg/m³,22.1 μg/m³,24.6 °C,0.847 ppm
2023-12-24 14:00:00,427 ppm,79.6 %H,20.5 μg/m³,19.8 μg/m³,24.5 °C,0.888 ppm
2023-12-24 12:00:00,428 ppm,80 %H,17.4 μg/m³,16.9 μg/m³,24.3 °C,0.892 ppm
2023-12-24 10:00:00,433 ppm,80 %H,14.8 μg/m³,14.2 μg/m³,24.1 °C,0.886 ppm
2023-12-24 08:00:00,435 ppm,80.5 %H,13.8 μg/m³,13.6 μg/m³,23.9 °C,0.879 ppm
2023-12-24 06:00:00,438 ppm,80.5 %H,15.2 μg/m³,14.7 μg/m³,23.8 °C,0.909 ppm
2023-12-24 04:00:00,443 ppm,80.5 %H,15.8 μg/m³,15.2 μg/m³,23.8 °C,0.886 ppm
2023-12-24 02:00:00,447 ppm,80.5 %H,16.6 μg/m³,15.8 μg/m³,23.8 °C,0.872 ppm
2023-12-24 00:00:00,447 ppm,80.5 %H,14 μg/m³,13.2 μg/m³,23.7 °C,0.849 ppm
2023-12-23 22:00:00,446 ppm,80.5 %H,13.4 μg/m³,13 μg/m³,23.6 °C,0.786 ppm
2023-12-23 20:00:00,439 ppm,80.8 %H,11.4 μg/m³,11.1 μg/m³,23.4 °C,0.702 ppm
2023-12-23 18:00:00,438 ppm,80.9 %H,10.8 μg/m³,10.6 μg/m³,23.3 °C,0.689 ppm
2023-12-23 16:00:00,432 ppm,81.1 %H,9.12 μg/m³,8.82 μg/m³,23.1 °C,0.563 ppm
2023-12-23 14:00:00,426 ppm,81 %H,8 μg/m³,7.89 μg/m³,23.1 °C,0.524 ppm
2023-12-23 12:00:00,413 ppm,81 %H,7.29 μg/m³,7.24 μg/m³,23.2 °C,0.554 ppm
2023-12-23 10:00:00,424 ppm,80.9 %H,7.19 μg/m³,6.88 μg/m³,23.1 °C,0.623 ppm
2023-12-23 08:00:00,431 ppm,80.4 %H,6.94 μg/m³,6.59 μg/m³,23.3 °C,0.682 ppm
2023-12-23 06:00:00,443 ppm,80.5 %H,8.29 μg/m³,7.82 μg/m³,24.0 °C,0.719 ppm
2023-12-23 04:00:00,453 ppm,80.2 %H,8.47 μg/m³,8.24 μg/m³,23.9 °C,0.695 ppm
2023-12-23 02:00:00,468 ppm,80 %H,8.94 μg/m³,8.53 μg/m³,23.9 °C,0.665 ppm
2023-12-23 00:00:00,485 ppm,80 %H,8.89 μg/m³,8.28 μg/m³,23.8 °C,0.597 ppm
2023-12-22 22:00:00,498 ppm,80.1 %H,9.29 μg/m³,8.88 μg/m³,23.7 °C,0.531 ppm
2023-12-22 20:00:00,505 ppm,80.5 %H,9.24 μg/m³,8.88 μg/m³,23.3 °C,0.409 ppm
2023-12-22 18:00:00,529 ppm,80.3 %H,9.35 μg/m³,9.06 μg/m³,23.1 °C,0.413 ppm
2023-12-22 16:00:00,585 ppm,80 %H,10 μg/m³,9.82 μg/m³,23.1 °C,0.386 ppm
2023-12-22 14:00:00,601 ppm,79.8 %H,11.2 μg/m³,10.6 μg/m³,23.0 °C,0.435 ppm
2023-12-22 12:00:00,559 ppm,80.0 %H,11.4 μg/m³,10.6 μg/m³,23.1 °C,0.471 ppm
2023-12-22 10:00:00,504 ppm,80.6 %H,9.17 μg/m³,8.67 μg/m³,23.1 °C,0.462 ppm
2023-12-22 08:00:00,459 ppm,80.4 %H,7.47 μg/m³,7.18 μg/m³,23.3 °C,0.506 ppm
2023-12-22 06:00:00,475 ppm,80.5 %H,7.88 μg/m³,7.29 μg/m³,23.9 °C,0.549 ppm
2023-12-22 04:00:00,485 ppm,80.2 %H,7.59 μg/m³,7.24 μg/m³,23.9 °C,0.519 ppm
2023-12-22 02:00:00,500 ppm,80 %H,7.12 μg/m³,7 μg/m³,23.8 °C,0.579 ppm
2023-12-22 00:00:00,512 ppm,80.3 %H,7.94 μg/m³,7.53 μg/m³,23.8 °C,0.536 ppm
2023-12-21 22:00:00,513 ppm,80.5 %H,6.88 μg/m³,6.65 μg/m³,23.6 °C,0.505 ppm
2023-12-21 20:00:00,506 ppm,80.8 %H,6.33 μg/m³,6.28 μg/m³,23.4 °C,0.425 ppm
2023-12-21 18:00:00,510 ppm,80.8 %H,6.35 μg/m³,5.94 μg/m³,23.1 °C,0.421 ppm
2023-12-21 16:00:00,512 ppm,80.5 %H,6.29 μg/m³,6.24 μg/m³,23.2 °C,0.434 ppm
2023-12-21 14:00:00,501 ppm,80.1 %H,5.71 μg/m³,5.65 μg/m³,23.1 °C,0.364 ppm
2023-12-21 12:00:00,500 ppm,79.9 %H,6.41 μg/m³,6.35 μg/m³,23.1 °C,0.395 ppm
2023-12-21 10:00:00,496 ppm,80.5 %H,7.41 μg/m³,7.18 μg/m³,23.2 °C,0.409 ppm
2023-12-21 08:00:00,518 ppm,80.1 %H,8.41 μg/m³,8.12 μg/m³,23.4 °C,0.575 ppm
2023-12-21 06:00:00,561 ppm,80 %H,10.7 μg/m³,10 μg/m³,24 °C,0.596 ppm
2023-12-21 04:00:00,602 ppm,80 %H,10.5 μg/m³,10 μg/m³,24.0 °C,0.625 ppm
2023-12-21 02:00:00,657 ppm,80 %H,11 μg/m³,10.6 μg/m³,23.9 °C,0.664 ppm
2023-12-21 00:00:00,728 ppm,80 %H,10.9 μg/m³,10.5 μg/m³,23.9 °C,0.724 ppm
2023-12-20 22:00:00,823 ppm,80.3 %H,10.4 μg/m³,10.2 μg/m³,23.7 °C,0.738 ppm
2023-12-20 20:00:00,954 ppm,80.7 %H,10.4 μg/m³,9.82 μg/m³,23.5 °C,0.814 ppm
2023-12-20 18:00:00,1314 ppm,80.3 %H,7.59 μg/m³,7.29 μg/m³,23.3 °C,1.15 ppm
2023-12-20 16:00:00,1029 ppm,79.4 %H,6.44 μg/m³,6.11 μg/m³,23.5 °C,0.879 ppm
2023-12-20 14:00:00,614 ppm,80.3 %H,6.94 μg/m³,6.71 μg/m³,23.3 °C,0.535 ppm
2023-12-20 12:00:00,588 ppm,80.6 %H,7.94 μg/m³,7.88 μg/m³,23.3 °C,0.586 ppm
2023-12-20 10:00:00,517 ppm,80.6 %H,11.2 μg/m³,10.8 μg/m³,23.1 °C,0.581 ppm
2023-12-20 08:00:00,497 ppm,80.4 %H,12.5 μg/m³,12.2 μg/m³,23.3 °C,0.692 ppm
2023-12-20 06:00:00,522 ppm,80.5 %H,14.1 μg/m³,12.9 μg/m³,24 °C,0.695 ppm
2023-12-20 04:00:00,544 ppm,80.4 %H,13.4 μg/m³,12.9 μg/m³,23.9 °C,0.736 ppm
2023-12-20 02:00:00,580 ppm,80.3 %H,13.8 μg/m³,13 μg/m³,23.9 °C,0.782 ppm
2023-12-20 00:00:00,625 ppm,80.5 %H,13.8 μg/m³,12.8 μg/m³,23.8 °C,0.823 ppm
2023-12-19 22:00:00,675 ppm,80.5 %H,13.5 μg/m³,12.7 μg/m³,23.7 °C,0.866 ppm
2023-12-19 20:00:00,731 ppm,80.9 %H,11.6 μg/m³,11.1 μg/m³,23.4 °C,0.862 ppm
2023-12-19 18:00:00,833 ppm,80.9 %H,11 μg/m³,10.8 μg/m³,23.1 °C,0.949 ppm
2023-12-19 16:00:00,734 ppm,80.6 %H,9.35 μg/m³,9 μg/m³,23.2 °C,0.659 ppm
2023-12-19 14:00:00,632 ppm,80 %H,10 μg/m³,9.82 μg/m³,23.1 °C,0.589 ppm
2023-12-19 12:00:00,590 ppm,80.1 %H,12.9 μg/m³,12.7 μg/m³,23.2 °C,0.646 ppm
2023-12-19 10:00:00,510 ppm,80.5 %H,14.8 μg/m³,14.1 μg/m³,23.2 °C,0.672 ppm
2023-12-19 08:00:00,454 ppm,79.9 %H,12.8 μg/m³,12.5 μg/m³,23.4 °C,0.702 ppm
2023-12-19 06:00:00,467 ppm,80.1 %H,14.8 μg/m³,14.2 μg/m³,24.1 °C,0.711 ppm
2023-12-19 04:00:00,480 ppm,80 %H,14.9 μg/m³,13.9 μg/m³,24.1 °C,0.764 ppm
2023-12-19 02:00:00,492 ppm,80 %H,14.5 μg/m³,13.7 μg/m³,24 °C,0.746 ppm
2023-12-19 00:00:00,508 ppm,80 %H,15.6 μg/m³,15 μg/m³,23.9 °C,0.767 ppm
2023-12-18 22:00:00,516 ppm,80.3 %H,15.4 μg/m³,14.4 μg/m³,23.8 °C,0.758 ppm
2023-12-18 20:00:00,505 ppm,80.7 %H,13.2 μg/m³,12.9 μg/m³,23.5 °C,0.637 ppm
2023-12-18 18:00:00,485 ppm,80.6 %H,10.9 μg/m³,10.5 μg/m³,23.2 °C,0.593 ppm
2023-12-18 16:00:00,454 ppm,80 %H,10.1 μg/m³,10 μg/m³,23.2 °C,0.564 ppm
2023-12-18 14:00:00,434 ppm,79.5 %H,10.4 μg/m³,10.1 μg/m³,23.2 °C,0.525 ppm
2023-12-18 12:00:00,428 ppm,79.9 %H,11.6 μg/m³,11.5 μg/m³,23.2 °C,0.576 ppm
2023-12-18 10:00:00,422 ppm,80.1 %H,11.4 μg/m³,11.2 μg/m³,23.2 °C,0.649 ppm
2023-12-18 08:00:00,424 ppm,79.5 %H,12.8 μg/m³,12.5 μg/m³,23.5 °C,0.739 ppm
2023-12-18 06:00:00,430 ppm,80.7 %H,14.6 μg/m³,13.8 μg/m³,24.4 °C,0.687 ppm
2023-12-18 04:00:00,437 ppm,80.5 %H,14.9 μg/m³,14.2 μg/m³,24.4 °C,0.648 ppm
2023-12-18 02:00:00,440 ppm,80.5 %H,15.9 μg/m³,14.4 μg/m³,24.4 °C,0.694 ppm
2023-12-18 00:00:00,446 ppm,80.5 %H,15.2 μg/m³,14.5 μg/m³,24.4 °C,0.645 ppm
2023-12-17 22:00:00,451 ppm,80.4 %H,15.8 μg/m³,15.1 μg/m³,24.5 °C,0.626 ppm
2023-12-17 20:00:00,446 ppm,80 %H,16.4 μg/m³,15.4 μg/m³,24.5 °C,0.608 ppm
2023-12-17 18:00:00,439 ppm,80 %H,16.9 μg/m³,16.1 μg/m³,24.5 °C,0.638 ppm
2023-12-17 16:00:00,432 ppm,80 %H,17.6 μg/m³,16.9 μg/m³,24.6 °C,0.711 ppm
2023-12-17 14:00:00,424 ppm,80 %H,17.2 μg/m³,16.5 μg/m³,24.5 °C,0.729 ppm
2023-12-17 12:00:00,423 ppm,80 %H,16.6 μg/m³,16 μg/m³,24.3 °C,0.732 ppm
2023-12-17 10:00:00,430 ppm,80.3 %H,15.6 μg/m³,14.9 μg/m³,24.1 °C,0.769 ppm
2023-12-17 08:00:00,442 ppm,80.5 %H,13.9 μg/m³,13.4 μg/m³,23.9 °C,0.816 ppm
2023-12-17 06:00:00,451 ppm,80.5 %H,13.1 μg/m³,12.8 μg/m³,23.8 °C,0.851 ppm
2023-12-17 04:00:00,461 ppm,80.5 %H,12.9 μg/m³,12.5 μg/m³,23.8 °C,0.834 ppm
2023-12-17 02:00:00,475 ppm,80.5 %H,13.1 μg/m³,12.4 μg/m³,23.7 °C,0.846 ppm
2023-12-17 00:00:00,483 ppm,80.5 %H,12.2 μg/m³,11.7 μg/m³,23.7 °C,0.831 ppm
2023-12-16 22:00:00,486 ppm,80.5 %H,11.1 μg/m³,10.5 μg/m³,23.6 °C,0.777 ppm
2023-12-16 20:00:00,476 ppm,80.7 %H,10 μg/m³,9.88 μg/m³,23.5 °C,0.783 ppm
2023-12-16 18:00:00,478 ppm,81.1 %H,10.3 μg/m³,9.75 μg/m³,23.2 °C,0.755 ppm
