Time,CO2,Humidity,PM10,PM2.5,Temperature,TVOC
2024-03-13 01:00:00,616 ppm,77.5 %H,21.5 μg/m³,20.7 μg/m³,24.2 °C,0.490 ppm
2024-03-13 02:00:00,595 ppm,77.5 %H,21.7 μg/m³,20.7 μg/m³,24.3 °C,0.545 ppm
2024-03-13 03:00:00,570 ppm,77.5 %H,21 μg/m³,19.8 μg/m³,24.3 °C,0.455 ppm
2024-03-13 04:00:00,551 ppm,77.5 %H,22.5 μg/m³,22 μg/m³,24.3 °C,0.460 ppm
2024-03-13 05:00:00,539 ppm,77.5 %H,18.8 μg/m³,18 μg/m³,24.3 °C,0.497 ppm
2024-03-13 06:00:00,527 ppm,77.5 %H,18.7 μg/m³,18.3 μg/m³,24.4 °C,0.448 ppm
2024-03-13 07:00:00,514 ppm,77.7 %H,20.3 μg/m³,19.5 μg/m³,24.4 °C,0.413 ppm
2024-03-13 08:00:00,503 ppm,77.2 %H,19.3 μg/m³,18 μg/m³,23.6 °C,0.490 ppm
2024-03-13 09:00:00,489 ppm,78.4 %H,21.7 μg/m³,21 μg/m³,23.3 °C,0.387 ppm
2024-03-13 10:00:00,511 ppm,78.5 %H,21.7 μg/m³,20.8 μg/m³,23.2 °C,0.440 ppm
2024-03-13 11:00:00,561 ppm,78.1 %H,21 μg/m³,19.8 μg/m³,23.1 °C,0.487 ppm
2024-03-13 12:00:00,597 ppm,78.3 %H,22.8 μg/m³,21 μg/m³,23.2 °C,0.508 ppm
2024-03-13 13:00:00,614 ppm,78.5 %H,22.8 μg/m³,21.8 μg/m³,23.3 °C,0.507 ppm
2024-03-13 14:00:00,627 ppm,77.5 %H,20.8 μg/m³,20 μg/m³,23.2 °C,0.417 ppm
2024-03-13 15:00:00,660 ppm,77.2 %H,20.3 μg/m³,19.5 μg/m³,23.1 °C,0.390 ppm
2024-03-13 16:00:00,683 ppm,76.9 %H,18.7 μg/m³,17.8 μg/m³,23.1 °C,0.507 ppm
2024-03-13 17:00:00,705 ppm,77.1 %H,19.5 μg/m³,18.5 μg/m³,23.2 °C,0.380 ppm
2024-03-13 18:00:00,707 ppm,77.7 %H,16.2 μg/m³,15.3 μg/m³,23.3 °C,0.497 ppm
2024-03-13 19:00:00,657 ppm,78 %H,20.2 μg/m³,19.5 μg/m³,23.2 °C,0.423 ppm
2024-03-13 20:00:00,618 ppm,78.4 %H,23.2 μg/m³,22 μg/m³,23.5 °C,0.375 ppm
2024-03-13 21:00:00,602 ppm,78 %H,22.5 μg/m³,21.8 μg/m³,23.8 °C,0.372 ppm
2024-03-13 22:00:00,591 ppm,78 %H,17 μg/m³,17 μg/m³,23.9 °C,0.250 ppm
2024-03-13 23:00:00,572 ppm,77.5 %H,21.3 μg/m³,21 μg/m³,24.1 °C,0.382 ppm
2024-03-14 00:00:00,561 ppm,77.5 %H,20 μg/m³,19.2 μg/m³,24.1 °C,0.377 ppm
2024-03-14 01:00:00,545 ppm,77.5 %H,20.8 μg/m³,20 μg/m³,24.2 °C,0.395 ppm
2024-03-14 02:00:00,531 ppm,77.5 %H,21.7 μg/m³,20.8 μg/m³,24.2 °C,0.400 ppm
2024-03-14 03:00:00,522 ppm,77.5 %H,20.8 μg/m³,20.5 μg/m³,24.3 °C,0.390 ppm
2024-03-14 04:00:00,512 ppm,77.5 %H,18.8 μg/m³,18.5 μg/m³,24.3 °C,0.420 ppm
2024-03-14 05:00:00,498 ppm,77.5 %H,18.8 μg/m³,18.5 μg/m³,24.3 °C,0.347 ppm
2024-03-14 06:00:00,491 ppm,77.5 %H,19.5 μg/m³,19.5 μg/m³,24.4 °C,0.372 ppm
2024-03-14 07:00:00,483 ppm,77.7 %H,20.3 μg/m³,19.5 μg/m³,24.4 °C,0.347 ppm
2024-03-14 08:00:00,474 ppm,77 %H,19.7 μg/m³,18.8 μg/m³,23.6 °C,0.385 ppm
2024-03-14 09:00:00,460 ppm,78.5 %H,17.2 μg/m³,16.8 μg/m³,23.3 °C,0.325 ppm
2024-03-14 10:00:00,506 ppm,78.6 %H,17.7 μg/m³,17.3 μg/m³,23.4 °C,0.417 ppm
2024-03-14 11:00:00,666 ppm,77.4 %H,16 μg/m³,15.3 μg/m³,23.5 °C,0.513 ppm
2024-03-14 12:00:00,779 ppm,77.5 %H,16.8 μg/m³,16.3 μg/m³,23.4 °C,0.493 ppm
2024-03-14 13:00:00,789 ppm,77.4 %H,16.7 μg/m³,16 μg/m³,23.3 °C,0.442 ppm
2024-03-14 14:00:00,747 ppm,77.5 %H,15.3 μg/m³,15.2 μg/m³,23.2 °C,0.435 ppm
2024-03-14 15:00:00,682 ppm,77.8 %H,16.7 μg/m³,15.5 μg/m³,23.2 °C,0.358 ppm
2024-03-14 16:00:00,630 ppm,77.6 %H,17.2 μg/m³,17 μg/m³,23.2 °C,0.350 ppm
2024-03-14 17:00:00,598 ppm,78 %H,18.8 μg/m³,18.5 μg/m³,23.2 °C,0.387 ppm
2024-03-14 18:00:00,579 ppm,78.5 %H,18.3 μg/m³,17.8 μg/m³,23.1 °C,0.385 ppm
2024-03-14 19:00:00,567 ppm,79.1 %H,17.7 μg/m³,17.3 μg/m³,23.2 °C,0.405 ppm
2024-03-14 20:00:00,550 ppm,78.1 %H,21.2 μg/m³,20 μg/m³,23.4 °C,0.378 ppm
2024-03-14 21:00:00,543 ppm,78 %H,18.2 μg/m³,17.3 μg/m³,23.8 °C,0.430 ppm
2024-03-14 22:00:00,538 ppm,78 %H,19 μg/m³,18.2 μg/m³,23.9 °C,0.462 ppm
2024-03-14 23:00:00,540 ppm,78 %H,17.7 μg/m³,16.8 μg/m³,24 °C,0.515 ppm
2024-03-15 00:00:00,533 ppm,78 %H,20.7 μg/m³,19.2 μg/m³,24.1 °C,0.497 ppm
2024-03-15 01:00:00,527 ppm,78 %H,19 μg/m³,18 μg/m³,24.1 °C,0.608 ppm
2024-03-15 02:00:00,522 ppm,78 %H,19.7 μg/m³,18.2 μg/m³,24.2 °C,0.485 ppm
2024-03-15 03:00:00,513 ppm,78 %H,18.3 μg/m³,17.5 μg/m³,24.2 °C,0.487 ppm
2024-03-15 04:00:00,505 ppm,78 %H,17.7 μg/m³,16.5 μg/m³,24.3 °C,0.500 ppm
2024-03-15 05:00:00,503 ppm,78 %H,19.3 μg/m³,19 μg/m³,24.3 °C,0.513 ppm
2024-03-15 06:00:00,495 ppm,78 %H,18.3 μg/m³,17.8 μg/m³,24.3 °C,0.468 ppm
2024-03-15 07:00:00,486 ppm,78 %H,18.2 μg/m³,17.8 μg/m³,24.3 °C,0.530 ppm
2024-03-15 08:00:00,488 ppm,77.7 %H,20 μg/m³,19.3 μg/m³,23.6 °C,0.502 ppm
2024-03-15 09:00:00,480 ppm,79.1 %H,19 μg/m³,18 μg/m³,23.3 °C,0.438 ppm
2024-03-15 10:00:00,476 ppm,79.3 %H,17.5 μg/m³,17.2 μg/m³,23.2 °C,0.425 ppm
2024-03-15 11:00:00,483 ppm,79.2 %H,18.8 μg/m³,17.3 μg/m³,23.3 °C,0.443 ppm
2024-03-15 12:00:00,493 ppm,79.1 %H,20 μg/m³,18.5 μg/m³,23.3 °C,0.478 ppm
2024-03-15 13:00:00,501 ppm,78.8 %H,18.7 μg/m³,18 μg/m³,23.3 °C,0.500 ppm
2024-03-15 14:00:00,508 ppm,78.6 %H,20.2 μg/m³,19.2 μg/m³,23.3 °C,0.475 ppm
2024-03-15 15:00:00,528 ppm,78.6 %H,19.2 μg/m³,18.5 μg/m³,23.3 °C,0.500 ppm
2024-03-15 16:00:00,542 ppm,78.8 %H,18.8 μg/m³,18.3 μg/m³,23.3 °C,0.500 ppm
2024-03-15 17:00:00,551 ppm,78.8 %H,18.8 μg/m³,17.7 μg/m³,23.2 °C,0.475 ppm
2024-03-15 18:00:00,553 ppm,79.1 %H,19.7 μg/m³,19.3 μg/m³,23.1 °C,0.475 ppm
2024-03-15 19:00:00,559 ppm,79.2 %H,18.3 μg/m³,18 μg/m³,23 °C,0.590 ppm
2024-03-15 20:00:00,564 ppm,79.3 %H,18.8 μg/m³,17.7 μg/m³,23.3 °C,0.597 ppm
2024-03-15 21:00:00,569 ppm,78.8 %H,17.5 μg/m³,16.2 μg/m³,23.6 °C,0.613 ppm
2024-03-15 22:00:00,566 ppm,78.5 %H,17.8 μg/m³,17.5 μg/m³,23.8 °C,0.662 ppm
2024-03-15 23:00:00,569 ppm,78.5 %H,17 μg/m³,17 μg/m³,23.9 °C,0.660 ppm
2024-03-16 00:00:00,554 ppm,78 %H,17 μg/m³,16.3 μg/m³,24 °C,0.545 ppm
2024-03-16 01:00:00,545 ppm,78 %H,17.7 μg/m³,17.2 μg/m³,24.0 °C,0.475 ppm
2024-03-16 02:00:00,531 ppm,78 %H,15.7 μg/m³,15.5 μg/m³,24.1 °C,0.477 ppm
2024-03-16 03:00:00,521 ppm,77.8 %H,15.5 μg/m³,14.8 μg/m³,24.1 °C,0.475 ppm
2024-03-16 04:00:00,513 ppm,77.5 %H,17.5 μg/m³,16.3 μg/m³,24.1 °C,0.417 ppm
2024-03-16 05:00:00,504 ppm,77.5 %H,15.7 μg/m³,15.3 μg/m³,24.2 °C,0.392 ppm
2024-03-16 06:00:00,499 ppm,77.5 %H,17.2 μg/m³,16.3 μg/m³,24.2 °C,0.345 ppm
2024-03-16 07:00:00,492 ppm,77.5 %H,17.3 μg/m³,16.5 μg/m³,24.2 °C,0.325 ppm
2024-03-16 08:00:00,486 ppm,77.5 %H,16 μg/m³,15.7 μg/m³,23.6 °C,0.430 ppm
2024-03-16 09:00:00,462 ppm,78.3 %H,16.3 μg/m³,15.2 μg/m³,23.3 °C,0.338 ppm
2024-03-16 10:00:00,437 ppm,78.7 %H,14.8 μg/m³,14.3 μg/m³,23.2 °C,0.330 ppm
2024-03-16 11:00:00,431 ppm,78.8 %H,15.8 μg/m³,15.5 μg/m³,23.1 °C,0.497 ppm
2024-03-16 12:00:00,431 ppm,79.2 %H,16.3 μg/m³,15.8 μg/m³,23.2 °C,0.452 ppm
2024-03-16 13:00:00,437 ppm,78.8 %H,16.2 μg/m³,15.8 μg/m³,23.3 °C,0.420 ppm
2024-03-16 14:00:00,439 ppm,78.3 %H,18.5 μg/m³,16.8 μg/m³,23.2 °C,0.365 ppm
2024-03-16 15:00:00,445 ppm,78.2 %H,19.7 μg/m³,19.2 μg/m³,23.2 °C,0.418 ppm
2024-03-16 16:00:00,454 ppm,78 %H,18.3 μg/m³,17.7 μg/m³,23.2 °C,0.355 ppm
2024-03-16 17:00:00,459 ppm,77.9 %H,18.5 μg/m³,17.8 μg/m³,23.2 °C,0.492 ppm
2024-03-16 18:00:00,458 ppm,78.7 %H,16.8 μg/m³,16.2 μg/m³,23.1 °C,0.413 ppm
2024-03-16 19:00:00,455 ppm,79.3 %H,19.3 μg/m³,18.3 μg/m³,23.1 °C,0.355 ppm
2024-03-16 20:00:00,456 ppm,79.3 %H,18.8 μg/m³,18.2 μg/m³,23.6 °C,0.343 ppm
2024-03-16 21:00:00,453 ppm,79 %H,18.7 μg/m³,17.3 μg/m³,23.8 °C,0.408 ppm
2024-03-16 22:00:00,459 ppm,78.5 %H,17.7 μg/m³,16.8 μg/m³,23.9 °C,0.492 ppm
2024-03-16 23:00:00,451 ppm,78.5 %H,19.5 μg/m³,18.7 μg/m³,24.0 °C,0.470 ppm
2024-03-17 00:00:00,446 ppm,78.5 %H,20.2 μg/m³,19.5 μg/m³,24.1 °C,0.453 ppm
2024-03-17 01:00:00,441 ppm,78.5 %H,22.3 μg/m³,19.8 μg/m³,24.2 °C,0.475 ppm
2024-03-17 02:00:00,438 ppm,78.5 %H,22.5 μg/m³,20.5 μg/m³,24.2 °C,0.455 ppm
2024-03-17 03:00:00,431 ppm,78.5 %H,22.5 μg/m³,22.2 μg/m³,24.2 °C,0.470 ppm
2024-03-17 04:00:00,425 ppm,78.5 %H,23 μg/m³,21.7 μg/m³,24.3 °C,0.490 ppm
2024-03-17 05:00:00,415 ppm,78.5 %H,22.7 μg/m³,22 μg/m³,24.3 °C,0.443 ppm
2024-03-17 06:00:00,416 ppm,78.5 %H,24 μg/m³,22.3 μg/m³,24.3 °C,0.505 ppm
2024-03-17 07:00:00,410 ppm,78.5 %H,21.5 μg/m³,21.3 μg/m³,24.3 °C,0.502 ppm
2024-03-17 08:00:00,415 ppm,78.5 %H,23.3 μg/m³,22.2 μg/m³,24.3 °C,0.447 ppm
2024-03-17 09:00:00,417 ppm,78.5 %H,24.7 μg/m³,23.5 μg/m³,24.4 °C,0.423 ppm
2024-03-17 10:00:00,415 ppm,78.5 %H,27.2 μg/m³,26.7 μg/m³,24.5 °C,0.377 ppm
2024-03-17 11:00:00,422 ppm,78.5 %H,22.8 μg/m³,22.7 μg/m³,24.6 °C,0.418 ppm
2024-03-17 12:00:00,429 ppm,78.1 %H,21.7 μg/m³,21.2 μg/m³,24.7 °C,0.393 ppm
2024-03-17 13:00:00,430 ppm,78 %H,23 μg/m³,22.7 μg/m³,24.9 °C,0.413 ppm
2024-03-17 14:00:00,432 ppm,78 %H,20.8 μg/m³,20.5 μg/m³,25.0 °C,0.418 ppm
2024-03-17 15:00:00,440 ppm,78 %H,20 μg/m³,19.8 μg/m³,25.1 °C,0.440 ppm
2024-03-17 16:00:00,444 ppm,77.7 %H,19.5 μg/m³,19.3 μg/m³,25.3 °C,0.432 ppm
2024-03-17 17:00:00,441 ppm,77.5 %H,19.2 μg/m³,19 μg/m³,25.3 °C,0.443 ppm
2024-03-17 18:00:00,435 ppm,77.5 %H,19 μg/m³,18.7 μg/m³,25.4 °C,0.468 ppm
2024-03-17 19:00:00,433 ppm,77.5 %H,19.5 μg/m³,18.8 μg/m³,25.3 °C,0.437 ppm
2024-03-17 20:00:00,429 ppm,77.5 %H,18.8 μg/m³,18.2 μg/m³,25.3 °C,0.442 ppm
2024-03-17 21:00:00,431 ppm,77.9 %H,18.2 μg/m³,17.7 μg/m³,25.2 °C,0.400 ppm
2024-03-17 22:00:00,429 ppm,78 %H,20 μg/m³,19 μg/m³,25.2 °C,0.410 ppm
2024-03-17 23:00:00,427 ppm,78 %H,18.7 μg/m³,18.3 μg/m³,25.2 °C,0.440 ppm
2024-03-18 00:00:00,425 ppm,78 %H,20 μg/m³,19 μg/m³,25.2 °C,0.407 ppm
2024-03-18 01:00:00,420 ppm,78 %H,17.7 μg/m³,16.8 μg/m³,25.2 °C,0.430 ppm
2024-03-18 02:00:00,417 ppm,78 %H,18.3 μg/m³,17.5 μg/m³,25.2 °C,0.440 ppm
2024-03-18 03:00:00,416 ppm,78.3 %H,18.2 μg/m³,17.8 μg/m³,25.1 °C,0.452 ppm
2024-03-18 04:00:00,422 ppm,78.5 %H,17.3 μg/m³,17 μg/m³,25.1 °C,0.417 ppm
2024-03-18 05:00:00,417 ppm,78.5 %H,18.8 μg/m³,18.2 μg/m³,25.1 °C,0.385 ppm
2024-03-18 06:00:00,410 ppm,78.5 %H,18.7 μg/m³,16.5 μg/m³,25.1 °C,0.388 ppm
2024-03-18 07:00:00,425 ppm,78.5 %H,17.3 μg/m³,16.8 μg/m³,25.1 °C,0.385 ppm
2024-03-18 08:00:00,466 ppm,74.3 %H,15.5 μg/m³,14.7 μg/m³,23.9 °C,0.577 ppm
2024-03-18 09:00:00,531 ppm,75.6 %H,15.8 μg/m³,15.3 μg/m³,23.5 °C,0.408 ppm
2024-03-18 10:00:00,594 ppm,76.6 %H,14.2 μg/m³,13.2 μg/m³,23.4 °C,0.405 ppm
2024-03-18 11:00:00,663 ppm,76.2 %H,13.2 μg/m³,12.7 μg/m³,23.3 °C,0.373 ppm
2024-03-18 12:00:00,753 ppm,76.4 %H,14.5 μg/m³,14.2 μg/m³,23.5 °C,0.395 ppm
2024-03-18 13:00:00,759 ppm,76.2 %H,11.8 μg/m³,11.7 μg/m³,23.3 °C,0.382 ppm
2024-03-18 14:00:00,755 ppm,75.8 %H,11.3 μg/m³,10.8 μg/m³,23.3 °C,0.443 ppm
2024-03-18 15:00:00,734 ppm,76.2 %H,10.3 μg/m³,9.83 μg/m³,23.4 °C,0.450 ppm
2024-03-18 16:00:00,751 ppm,75.5 %H,10.3 μg/m³,9.83 μg/m³,23.3 °C,0.442 ppm
2024-03-18 17:00:00,765 ppm,75.5 %H,10.3 μg/m³,10 μg/m³,23.3 °C,0.455 ppm
2024-03-18 18:00:00,770 ppm,75.8 %H,9.83 μg/m³,9.50 μg/m³,23.3 °C,0.495 ppm
2024-03-18 19:00:00,758 ppm,76.4 %H,9.33 μg/m³,8.83 μg/m³,23.2 °C,0.563 ppm
2024-03-18 20:00:00,704 ppm,76.3 %H,10.7 μg/m³,10.5 μg/m³,23.6 °C,0.425 ppm
2024-03-18 21:00:00,674 ppm,76 %H,12 μg/m³,11.5 μg/m³,24 °C,0.382 ppm
2024-03-18 22:00:00,649 ppm,76.1 %H,11.5 μg/m³,10.8 μg/m³,24.2 °C,0.380 ppm
2024-03-18 23:00:00,631 ppm,76.5 %H,11.3 μg/m³,11.3 μg/m³,24.3 °C,0.422 ppm
2024-03-19 00:00:00,616 ppm,76.5 %H,11 μg/m³,10.5 μg/m³,24.4 °C,0.417 ppm
2024-03-19 01:00:00,593 ppm,76.5 %H,10.5 μg/m³,9.83 μg/m³,24.5 °C,0.477 ppm
2024-03-19 02:00:00,578 ppm,76.5 %H,11.3 μg/m³,10.7 μg/m³,24.6 °C,0.435 ppm
2024-03-19 03:00:00,564 ppm,76.8 %H,11.7 μg/m³,11.3 μg/m³,24.6 °C,0.473 ppm
2024-03-19 04:00:00,548 ppm,77 %H,11.2 μg/m³,10 μg/m³,24.6 °C,0.450 ppm
2024-03-19 05:00:00,531 ppm,77 %H,10.8 μg/m³,10.8 μg/m³,24.7 °C,0.385 ppm
2024-03-19 06:00:00,523 ppm,77 %H,10.8 μg/m³,10.8 μg/m³,24.7 °C,0.378 ppm
2024-03-19 07:00:00,526 ppm,77.2 %H,12.2 μg/m³,11.8 μg/m³,24.8 °C,0.535 ppm
2024-03-19 08:00:00,525 ppm,74.8 %H,11.7 μg/m³,11.2 μg/m³,23.7 °C,0.757 ppm
2024-03-19 09:00:00,499 ppm,76.5 %H,11.8 μg/m³,11.8 μg/m³,23.3 °C,0.475 ppm
2024-03-19 10:00:00,547 ppm,76.8 %H,13.5 μg/m³,12.3 μg/m³,23.2 °C,0.400 ppm
2024-03-19 11:00:00,642 ppm,76 %H,12.3 μg/m³,11.8 μg/m³,23.1 °C,0.458 ppm
2024-03-19 12:00:00,722 ppm,76.3 %H,12.2 μg/m³,11.7 μg/m³,23.2 °C,0.400 ppm
2024-03-19 13:00:00,744 ppm,76.8 %H,10.8 μg/m³,10.7 μg/m³,23.3 °C,0.490 ppm
2024-03-19 14:00:00,726 ppm,76.6 %H,10.5 μg/m³,10 μg/m³,23.2 °C,0.443 ppm
2024-03-19 15:00:00,712 ppm,77.3 %H,10.2 μg/m³,9.83 μg/m³,23.3 °C,0.458 ppm
2024-03-19 16:00:00,746 ppm,77.4 %H,10.2 μg/m³,10 μg/m³,23.2 °C,0.567 ppm
2024-03-19 17:00:00,766 ppm,77.8 %H,10.7 μg/m³,10.2 μg/m³,23.2 °C,0.562 ppm
2024-03-19 18:00:00,784 ppm,78 %H,10.5 μg/m³,10.3 μg/m³,23.3 °C,0.610 ppm
2024-03-19 19:00:00,759 ppm,78.3 %H,10.3 μg/m³,10.3 μg/m³,23.2 °C,0.640 ppm
2024-03-19 20:00:00,717 ppm,77.8 %H,11.7 μg/m³,11.2 μg/m³,23.4 °C,0.545 ppm
2024-03-19 21:00:00,705 ppm,77.5 %H,11.7 μg/m³,11.2 μg/m³,23.8 °C,0.615 ppm
2024-03-19 22:00:00,692 ppm,77.5 %H,13.3 μg/m³,11.3 μg/m³,24.0 °C,0.613 ppm
2024-03-19 23:00:00,673 ppm,77.5 %H,12.5 μg/m³,12.3 μg/m³,24.1 °C,0.633 ppm
2024-03-20 00:00:00,657 ppm,77.5 %H,13.2 μg/m³,11.8 μg/m³,24.2 °C,0.638 ppm
2024-03-20 01:00:00,640 ppm,77.5 %H,14.3 μg/m³,13.5 μg/m³,24.3 °C,0.642 ppm
2024-03-20 02:00:00,623 ppm,77.5 %H,13.7 μg/m³,12 μg/m³,24.3 °C,0.608 ppm
2024-03-20 03:00:00,606 ppm,77.5 %H,13 μg/m³,12.8 μg/m³,24.4 °C,0.563 ppm
2024-03-20 04:00:00,593 ppm,77.5 %H,14.3 μg/m³,13.5 μg/m³,24.4 °C,0.578 ppm
2024-03-20 05:00:00,576 ppm,77.5 %H,13.8 μg/m³,13.2 μg/m³,24.4 °C,0.507 ppm
2024-03-20 06:00:00,563 ppm,77.5 %H,12.8 μg/m³,12.5 μg/m³,24.5 °C,0.512 ppm
2024-03-20 07:00:00,563 ppm,77.5 %H,16.3 μg/m³,15.8 μg/m³,24.5 °C,0.677 ppm
2024-03-20 08:00:00,619 ppm,75.8 %H,15.2 μg/m³,14.5 μg/m³,23.7 °C,1.02 ppm
2024-03-20 09:00:00,641 ppm,77.2 %H,15.7 μg/m³,15.3 μg/m³,23.3 °C,0.630 ppm
2024-03-20 10:00:00,687 ppm,77.3 %H,18.8 μg/m³,17 μg/m³,23.4 °C,0.448 ppm
2024-03-20 11:00:00,842 ppm,76.7 %H,18.2 μg/m³,17 μg/m³,23.3 °C,0.468 ppm
2024-03-20 12:00:00,1002 ppm,76.5 %H,15.8 μg/m³,15 μg/m³,23.3 °C,0.377 ppm
2024-03-20 13:00:00,1032 ppm,76.2 %H,16 μg/m³,15.5 μg/m³,23.2 °C,0.375 ppm
2024-03-20 14:00:00,943 ppm,76.3 %H,18.5 μg/m³,17.8 μg/m³,23.2 °C,0.338 ppm
2024-03-20 15:00:00,993 ppm,75.8 %H,18.3 μg/m³,18 μg/m³,23.2 °C,0.407 ppm
2024-03-20 16:00:00,1075 ppm,76.3 %H,19.7 μg/m³,18.3 μg/m³,23.2 °C,0.477 ppm
2024-03-20 17:00:00,1022 ppm,76.3 %H,21.8 μg/m³,19.8 μg/m³,23.2 °C,0.448 ppm
2024-03-20 18:00:00,987 ppm,76.5 %H,24.5 μg/m³,23 μg/m³,23.2 °C,0.530 ppm
2024-03-20 19:00:00,865 ppm,77.7 %H,24.5 μg/m³,24.2 μg/m³,23.1 °C,0.593 ppm
2024-03-20 20:00:00,791 ppm,78 %H,27.7 μg/m³,26.2 μg/m³,23.5 °C,0.297 ppm
2024-03-20 21:00:00,748 ppm,77.6 %H,29.8 μg/m³,28.2 μg/m³,23.8 °C,0.330 ppm
2024-03-20 22:00:00,719 ppm,77.5 %H,27.5 μg/m³,25.8 μg/m³,24.0 °C,0.330 ppm
2024-03-20 23:00:00,692 ppm,77.5 %H,30.5 μg/m³,28.7 μg/m³,24.1 °C,0.328 ppm
2024-03-21 00:00:00,666 ppm,77.5 %H,27.3 μg/m³,26.8 μg/m³,24.2 °C,0.313 ppm
2024-03-21 01:00:00,641 ppm,77.5 %H,29.2 μg/m³,27.8 μg/m³,24.3 °C,0.382 ppm
2024-03-21 02:00:00,628 ppm,77.5 %H,27.7 μg/m³,26.7 μg/m³,24.3 °C,0.360 ppm
2024-03-21 03:00:00,603 ppm,77.5 %H,29.5 μg/m³,27.7 μg/m³,24.3 °C,0.328 ppm
2024-03-21 04:00:00,587 ppm,77.5 %H,24.7 μg/m³,24.3 μg/m³,24.4 °C,0.348 ppm
2024-03-21 05:00:00,572 ppm,77.5 %H,25.8 μg/m³,24.8 μg/m³,24.4 °C,0.438 ppm
2024-03-21 06:00:00,557 ppm,77.5 %H,25.8 μg/m³,24.8 μg/m³,24.5 °C,0.397 ppm
2024-03-21 07:00:00,554 ppm,77.5 %H,25.5 μg/m³,25.2 μg/m³,24.5 °C,0.438 ppm
2024-03-21 08:00:00,608 ppm,76.4 %H,22.8 μg/m³,21.8 μg/m³,23.8 °C,0.617 ppm
2024-03-21 09:00:00,628 ppm,77.7 %H,20.2 μg/m³,19.7 μg/m³,23.4 °C,0.447 ppm
2024-03-21 10:00:00,674 ppm,77.6 %H,20.8 μg/m³,19.8 μg/m³,23.3 °C,0.383 ppm
2024-03-21 11:00:00,862 ppm,76.1 %H,17.2 μg/m³,17.2 μg/m³,23.4 °C,0.558 ppm
2024-03-21 12:00:00,1047 ppm,73.8 %H,15.7 μg/m³,15 μg/m³,23.7 °C,0.598 ppm
2024-03-21 13:00:00,1063 ppm,74.9 %H,16.8 μg/m³,16.5 μg/m³,23.5 °C,0.520 ppm
2024-03-21 14:00:00,954 ppm,76 %H,17.7 μg/m³,16.8 μg/m³,23.2 °C,0.345 ppm
2024-03-21 15:00:00,1052 ppm,76.5 %H,17.3 μg/m³,17 μg/m³,23.3 °C,0.580 ppm
2024-03-21 16:00:00,1123 ppm,77.1 %H,20 μg/m³,19.3 μg/m³,23.3 °C,0.678 ppm
2024-03-21 17:00:00,1038 ppm,77.5 %H,23 μg/m³,21.8 μg/m³,23.3 °C,0.638 ppm
2024-03-21 18:00:00,963 ppm,77.8 %H,19.7 μg/m³,18.3 μg/m³,23.2 °C,0.555 ppm
2024-03-21 19:00:00,863 ppm,78.3 %H,22 μg/m³,20.3 μg/m³,23.3 °C,0.353 ppm
2024-03-21 20:00:00,788 ppm,77.9 %H,25.5 μg/m³,23.8 μg/m³,23.5 °C,0.283 ppm
2024-03-21 21:00:00,759 ppm,77.5 %H,24.5 μg/m³,24 μg/m³,23.8 °C,0.415 ppm
2024-03-21 22:00:00,733 ppm,77.5 %H,25 μg/m³,23.8 μg/m³,24.0 °C,0.395 ppm
2024-03-21 23:00:00,716 ppm,77.5 %H,24.8 μg/m³,23.8 μg/m³,24.1 °C,0.392 ppm
2024-03-22 00:00:00,691 ppm,77.5 %H,26 μg/m³,25.2 μg/m³,24.1 °C,0.437 ppm
2024-03-22 01:00:00,672 ppm,77.5 %H,26 μg/m³,24.8 μg/m³,24.2 °C,0.403 ppm
2024-03-22 02:00:00,650 ppm,77.5 %H,26.2 μg/m³,25.5 μg/m³,24.3 °C,0.420 ppm
2024-03-22 03:00:00,630 ppm,77.5 %H,27.7 μg/m³,25.7 μg/m³,24.3 °C,0.353 ppm
2024-03-22 04:00:00,614 ppm,77.5 %H,26.2 μg/m³,24.8 μg/m³,24.3 °C,0.388 ppm
2024-03-22 05:00:00,598 ppm,77.5 %H,26.3 μg/m³,25.5 μg/m³,24.4 °C,0.385 ppm
2024-03-22 06:00:00,585 ppm,77.5 %H,25.2 μg/m³,24.3 μg/m³,24.4 °C,0.365 ppm
2024-03-22 07:00:00,571 ppm,77.5 %H,26 μg/m³,25.7 μg/m³,24.4 °C,0.368 ppm
2024-03-22 08:00:00,557 ppm,76.8 %H,25.2 μg/m³,24.5 μg/m³,23.5 °C,0.403 ppm
2024-03-22 09:00:00,648 ppm,77.2 %H,24.3 μg/m³,23.7 μg/m³,23.4 °C,0.467 ppm
2024-03-22 10:00:00,753 ppm,77.3 %H,22.3 μg/m³,22 μg/m³,23.4 °C,0.628 ppm
2024-03-22 11:00:00,825 ppm,77.8 %H,22.2 μg/m³,21.3 μg/m³,23.3 °C,0.547 ppm
2024-03-22 12:00:00,861 ppm,77.7 %H,20.3 μg/m³,19 μg/m³,23.3 °C,0.457 ppm
2024-03-22 13:00:00,771 ppm,77.5 %H,21.8 μg/m³,20.7 μg/m³,23.2 °C,0.302 ppm
2024-03-22 14:00:00,705 ppm,77.4 %H,20.5 μg/m³,19.8 μg/m³,23.2 °C,0.318 ppm
2024-03-22 15:00:00,659 ppm,77.5 %H,21.2 μg/m³,20 μg/m³,23.2 °C,0.345 ppm
2024-03-22 16:00:00,634 ppm,77.6 %H,19.8 μg/m³,18.8 μg/m³,23.2 °C,0.430 ppm
